Project Name,Package Name,Type Name,Method Name,Implementation Smell,Cause of the Smell,Method start line no
temp,org.apache.shiro.config,ReflectionBuilder,toMap,Long Statement,The length of the statement "String msg="Map property value [" + sValue + "] contained key-value pair token ["+ token+ "] that does not properly split to a single key and pair. This must be the "+ "case for all map entries.";" is 196.,479
temp,org.apache.shiro.config,ReflectionBuilder,toMap,Magic Number,The method contains a magic number: 2,479
temp,org.apache.shiro.config,ReflectionBuilder,applyProperty,Complex Method,Cyclomatic complexity of the method is 9,605
temp,org.apache.shiro.config,ReflectionBuilder,applyProperty,Long Statement,The length of the statement "throw new ConfigurationException("Referenced map/array value '" + mapPropertyPath + "["+ keyString+ "]' does not exist.");" is 122.,605
temp,org.apache.shiro.config,ReflectionBuilder,setProperty,Long Statement,The length of the statement "log.trace("Applying property [{}] value [{}] on object of type [{}]"`new Object[]{propertyPath`value`object.getClass().getName()});" is 131.,672
temp,org.apache.shiro.config,ReflectionBuilder,setProperty,Long Statement,The length of the statement "String msg="Unable to set property '" + propertyPath + "' with value ["+ value+ "] on object "+ "of type "+ (object != null ? object.getClass().getName() : null)+ ". If "+ "'"+ value+ "' is a reference to another (previously defined) object` prefix it with "+ "'"+ OBJECT_REFERENCE_BEGIN_TOKEN+ "' to indicate that the referenced "+ "object should be used as the actual value. "+ "For example` "+ OBJECT_REFERENCE_BEGIN_TOKEN+ value;" is 433.,672
temp,org.apache.shiro.config,ReflectionBuilder,applyProperty,Complex Method,Cyclomatic complexity of the method is 10,718
temp,org.apache.shiro.config,IniFactorySupport,createInstance,Long Statement,The length of the statement "String msg=getClass().getName() + " implementation did not return a default instance in " + "the event of a null/empty Ini configuration. This is required to support the "+ "Factory interface. Please check your implementation.";" is 228.,124
temp,org.apache.shiro.config,IniFactorySupport,createInstance,Long Statement,The length of the statement "String msg=getClass().getName() + " implementation did not return a constructed instance from " + "the createInstance(Ini) method implementation.";" is 147.,124
temp,org.apache.shiro.config,IniSecurityManagerFactory,isAutoApplyRealms,Long Statement,The length of the statement "log.info("Realms have been explicitly set on the SecurityManager instance - auto-setting of " + "realms will not occur.");" is 122.,120
temp,org.apache.shiro.config,IniSecurityManagerFactory,assertRealmSecurityManager,Long Statement,The length of the statement "String msg="securityManager instance is not a " + RealmSecurityManager.class.getName() + " instance. This is required to access or configure realms on the instance.";" is 166.,227
temp,org.apache.shiro.config,IniSecurityManagerFactory,shouldImplicitlyCreateRealm,Long Statement,The length of the statement "return !CollectionUtils.isEmpty(ini) && (!CollectionUtils.isEmpty(ini.getSection(IniRealm.ROLES_SECTION_NAME)) || !CollectionUtils.isEmpty(ini.getSection(IniRealm.USERS_SECTION_NAME)));" is 185.,243
temp,org.apache.shiro.authc,AbstractAuthenticator,authenticate,Long Statement,The length of the statement "String msg="No account information found for authentication token [" + token + "] by this "+ "Authenticator instance. Please check that it is configured correctly.";" is 165.,168
temp,org.apache.shiro.authc,AbstractAuthenticator,authenticate,Long Statement,The length of the statement "String msg="Authentication failed for token submission [" + token + "]. Possible unexpected "+ "error? (Typical or expected login exceptions should extend from AuthenticationException).";" is 187.,168
temp,org.apache.shiro.authc,AbstractAuthenticator,authenticate,Long Statement,The length of the statement "String msg="Unable to send notification for failed authentication attempt - listener error?. " + "Please check your AuthenticationListener implementation(s). Logging sending exception " + "and propagating original AuthenticationException instead...";" is 250.,168
temp,org.apache.shiro.authc,SimpleAccount,SimpleAccount,Long Statement,The length of the statement "this(principal instanceof PrincipalCollection ? (PrincipalCollection)principal : new SimplePrincipalCollection(principal`realmName)`credentials);" is 145.,76
temp,org.apache.shiro.authc,SimpleAccount,SimpleAccount,Long Statement,The length of the statement "this(principal instanceof PrincipalCollection ? (PrincipalCollection)principal : new SimplePrincipalCollection(principal`realmName)`hashedCredentials`credentialsSalt);" is 167.,87
temp,org.apache.shiro.authc,SimpleAccount,SimpleAccount,Long Parameter List,The method has 5 parameters. ,155
temp,org.apache.shiro.authc,SimpleAccount,SimpleAccount,Long Parameter List,The method has 5 parameters. ,171
temp,org.apache.shiro.authc,SimpleAuthenticationInfo,merge,Complex Conditional,The conditional expression info == null || info.getPrincipals() == null || info.getPrincipals().isEmpty() is complex.,187
temp,org.apache.shiro.authc,SimpleAuthenticationInfo,merge,Complex Method,Cyclomatic complexity of the method is 9,187
temp,org.apache.shiro.authc,AbstractAuthenticatorTest,logExceptionAfterDoAuthenticateThrowsNonAuthenticationException,Empty catch clause,The method has an empty catch block.,162
temp,org.apache.shiro.authc,AbstractAuthenticatorTest,logExceptionAfterDoAuthenticateThrowsNonAuthenticationException,Long Statement,The length of the statement "final String expectedExceptionMessage="exception thrown for test logExceptionAfterDoAuthenticateThrowsNonAuthenticationException";" is 130.,162
temp,org.apache.shiro.authc,SimpleAuthenticationInfoTest,testMergeWithImmutablePrincipalCollection,Magic Number,The method contains a magic number: 2,56
temp,org.apache.shiro.authc.credential,DefaultPasswordService,checkHashFormatDurability,Long Statement,The length of the statement "String msg="The configured hashFormat instance [" + format.getClass().getName() + "] is not a "+ ParsableHashFormat.class.getName()+ " implementation. This is "+ "required if you wish to support backwards compatibility for saved password checking (almost "+ "always desirable). Without a "+ ParsableHashFormat.class.getSimpleName()+ " instance` "+ "any hashService configuration changes will break previously hashed/saved passwords.";" is 434.,110
temp,org.apache.shiro.authc.credential,DefaultPasswordService,buildHashRequest,Long Statement,The length of the statement "return new HashRequest.Builder().setSource(plaintext).setAlgorithmName(saved.getAlgorithmName()).setSalt(saved.getSalt()).setIterations(saved.getIterations()).build();" is 167.,177
temp,org.apache.shiro.authc.credential,HashedCredentialsMatcher,assertHashAlgorithmName,Long Statement,The length of the statement "String msg="Required 'hashAlgorithmName' property has not been set. This is required to execute " + "the hashing algorithm.";" is 125.,415
temp,org.apache.shiro.authc.credential,PasswordMatcher,assertHashingPasswordService,Long Statement,The length of the statement "String msg="AuthenticationInfo's stored credentials are a Hash instance` but the " + "configured passwordService is not a " + HashingPasswordService.class.getName() + " instance. This is required to perform Hash "+ "object password comparisons.";" is 246.,60
temp,org.apache.shiro.authc.credential,PasswordMatcher,assertStoredCredentialsType,Long Statement,The length of the statement "String msg="Stored account credentials are expected to be either a " + Hash.class.getName() + " instance or a formatted hash String.";" is 134.,84
temp,org.apache.shiro.authc.credential,SimpleCredentialsMatcher,equals,Long Statement,The length of the statement "log.debug("Performing credentials equality check for tokenCredentials of type [" + tokenCredentials.getClass().getName() + " and accountCredentials of type ["+ accountCredentials.getClass().getName()+ "]");" is 206.,77
temp,org.apache.shiro.authc.pam,AbstractAuthenticationStrategy,afterAttempt,Long Parameter List,The method has 5 parameters. ,50
temp,org.apache.shiro.authc.pam,AbstractAuthenticationStrategy,merge,Long Statement,The length of the statement "throw new IllegalArgumentException("Attempt to merge authentication info from multiple realms` but aggregate " + "AuthenticationInfo is not of type MergableAuthenticationInfo.");" is 178.,69
temp,org.apache.shiro.authc.pam,AllSuccessfulStrategy,beforeAttempt,Long Statement,The length of the statement "String msg="Realm [" + realm + "] of type ["+ realm.getClass().getName()+ "] does not support "+ " the submitted AuthenticationToken ["+ token+ "]. The ["+ getClass().getName()+ "] implementation requires all configured realm(s) to support and be able to process the submitted "+ "AuthenticationToken.";" is 303.,46
temp,org.apache.shiro.authc.pam,AllSuccessfulStrategy,afterAttempt,Long Parameter List,The method has 5 parameters. ,65
temp,org.apache.shiro.authc.pam,AllSuccessfulStrategy,afterAttempt,Long Statement,The length of the statement "String msg="Unable to acquire account data from realm [" + realm + "]. The ["+ getClass().getName()+ " implementation requires all configured realm(s) to operate successfully "+ "for a successful authentication.";" is 213.,65
temp,org.apache.shiro.authc.pam,AllSuccessfulStrategy,afterAttempt,Long Statement,The length of the statement "String msg="Realm [" + realm + "] could not find any associated account data for the submitted "+ "AuthenticationToken ["+ token+ "]. The ["+ getClass().getName()+ "] implementation requires "+ "all configured realm(s) to acquire valid account data for a submitted token during the "+ "log-in process.";" is 303.,65
temp,org.apache.shiro.authc.pam,AtLeastOneSuccessfulStrategy,afterAllAttempts,Long Statement,The length of the statement "throw new AuthenticationException("Authentication token of type [" + token.getClass() + "] "+ "could not be authenticated by any configured realms. Please ensure that at least one realm can "+ "authenticate these tokens.");" is 223.,48
temp,org.apache.shiro.authc.pam,AuthenticationStrategy,afterAttempt,Long Parameter List,The method has 5 parameters. ,80
temp,org.apache.shiro.authc.pam,FirstSuccessfulStrategy,beforeAttempt,Complex Conditional,The conditional expression getStopAfterFirstSuccess() && aggregate != null && !isEmpty(aggregate.getPrincipals()) is complex.,60
temp,org.apache.shiro.authc.pam,ModularRealmAuthenticator,assertRealmsConfigured,Long Statement,The length of the statement "String msg="Configuration error: No realms have been configured! One or more realms must be " + "present to execute an authentication attempt.";" is 144.,156
temp,org.apache.shiro.authc.pam,ModularRealmAuthenticator,doSingleRealmAuthentication,Long Statement,The length of the statement "String msg="Realm [" + realm + "] does not support authentication token ["+ token+ "]. Please ensure that the appropriate Realm implementation is "+ "configured correctly or that the realm accepts AuthenticationTokens of this type.";" is 233.,165
temp,org.apache.shiro.authc.pam,ModularRealmAuthenticator,doSingleRealmAuthentication,Long Statement,The length of the statement "String msg="Realm [" + realm + "] was unable to find account data for the "+ "submitted AuthenticationToken ["+ token+ "].";" is 124.,165
temp,org.apache.shiro.authz.aop,AnnotationsAuthorizingMethodInterceptor,AnnotationsAuthorizingMethodInterceptor,Magic Number,The method contains a magic number: 5,47
temp,org.apache.shiro.authz.aop,AuthorizingAnnotationMethodInterceptor,assertAuthorized,Long Statement,The length of the statement "if (ae.getCause() == null) ae.initCause(new AuthorizationException("Not authorized to invoke method: " + mi.getMethod()));" is 122.,71
temp,org.apache.shiro.authz.aop,GuestAnnotationHandler,assertAuthorized,Long Statement,The length of the statement "throw new UnauthenticatedException("Attempting to perform a guest-only operation. The current Subject is " + "not a guest (they have been authenticated or remembered from a previous login). Access " + "denied.");" is 212.,49
temp,org.apache.shiro.authz.aop,PermissionAnnotationHandler,assertAuthorized,Complex Method,Cyclomatic complexity of the method is 8,57
temp,org.apache.shiro.authz.aop,RoleAnnotationHandler,assertAuthorized,Complex Method,Cyclomatic complexity of the method is 8,44
temp,org.apache.shiro.authz.aop,UserAnnotationHandler,assertAuthorized,Long Statement,The length of the statement "throw new UnauthenticatedException("Attempting to perform a user-only operation. The current Subject is " + "not a user (they haven't been authenticated or remembered from a previous login). " + "Access denied.");" is 213.,49
temp,org.apache.shiro.authz,ModularRealmAuthorizer,applyPermissionResolverToRealms,Complex Conditional,The conditional expression resolver != null && realms != null && !realms.isEmpty() is complex.,121
temp,org.apache.shiro.authz,ModularRealmAuthorizer,applyRolePermissionResolverToRealms,Complex Conditional,The conditional expression resolver != null && realms != null && !realms.isEmpty() is complex.,174
temp,org.apache.shiro.authz,ModularRealmAuthorizer,assertRealmsConfigured,Long Statement,The length of the statement "String msg="Configuration error: No realms have been configured! One or more realms must be " + "present to execute an authorization operation.";" is 145.,199
temp,org.apache.shiro.authz.permission,WildcardPermission,setParts,Long Statement,The length of the statement "throw new IllegalArgumentException("Wildcard string cannot be null or empty. Make sure permission strings are properly formatted.");" is 132.,151
temp,org.apache.shiro.authz.permission,WildcardPermission,setParts,Long Statement,The length of the statement "throw new IllegalArgumentException("Wildcard string cannot contain parts with only dividers. Make sure permission strings are properly formatted.");" is 148.,151
temp,org.apache.shiro.authz.permission,WildcardPermission,setParts,Long Statement,The length of the statement "throw new IllegalArgumentException("Wildcard string cannot contain only dividers. Make sure permission strings are properly formatted.");" is 137.,151
temp,org.apache.shiro.authz.permission,DomainPermissionTest,testActionsConstructorWithSingleAction,Magic Number,The method contains a magic number: 2,63
temp,org.apache.shiro.authz.permission,DomainPermissionTest,testActionsConstructorWithMultipleActions,Magic Number,The method contains a magic number: 3,104
temp,org.apache.shiro.authz.permission,DomainPermissionTest,testActionsConstructorWithMultipleActions,Magic Number,The method contains a magic number: 2,104
temp,org.apache.shiro.authz.permission,DomainPermissionTest,testActionsConstructorWithMultipleActions,Magic Number,The method contains a magic number: 3,104
temp,org.apache.shiro.authz.permission,DomainPermissionTest,testActionsTargetsConstructorWithSingleActionAndTarget,Magic Number,The method contains a magic number: 3,153
temp,org.apache.shiro.authz.permission,DomainPermissionTest,testActionsTargetsConstructorWithSingleActionAndTarget,Magic Number,The method contains a magic number: 2,153
temp,org.apache.shiro.authz.permission,DomainPermissionTest,testActionsTargetsConstructorWithMultipleActionsAndTargets,Magic Number,The method contains a magic number: 3,203
temp,org.apache.shiro.authz.permission,DomainPermissionTest,testActionsTargetsConstructorWithMultipleActionsAndTargets,Magic Number,The method contains a magic number: 3,203
temp,org.apache.shiro.authz.permission,DomainPermissionTest,testActionsTargetsConstructorWithMultipleActionsAndTargets,Magic Number,The method contains a magic number: 3,203
temp,org.apache.shiro.authz.permission,DomainPermissionTest,testActionsTargetsConstructorWithMultipleActionsAndTargets,Magic Number,The method contains a magic number: 3,203
temp,org.apache.shiro.authz.permission,DomainPermissionTest,testActionsTargetsConstructorWithMultipleActionsAndTargets,Magic Number,The method contains a magic number: 2,203
temp,org.apache.shiro.authz.permission,DomainPermissionTest,testActionsTargetsConstructorWithMultipleActionsAndTargets,Magic Number,The method contains a magic number: 3,203
temp,org.apache.shiro.concurrent,SubjectAwareExecutorService,setTargetExecutor,Long Statement,The length of the statement "String msg="The " + getClass().getName() + " implementation only accepts "+ ExecutorService.class.getName()+ " target instances.";" is 130.,78
temp,org.apache.shiro.concurrent,SubjectAwareScheduledExecutorService,getTargetScheduledExecutorService,Long Identifier,The length of the field targetScheduledExecutorService is 30.,38
temp,org.apache.shiro.concurrent,SubjectAwareScheduledExecutorService,setTargetScheduledExecutorService,Long Identifier,The length of the parameter targetScheduledExecutorService is 30.,42
temp,org.apache.shiro.concurrent,SubjectAwareScheduledExecutorService,setTargetScheduledExecutorService,Long Identifier,The length of the field targetScheduledExecutorService is 30.,42
temp,org.apache.shiro.concurrent,SubjectAwareScheduledExecutorService,setTargetExecutor,Long Statement,The length of the statement "String msg="The " + getClass().getName() + " implementation only accepts "+ ScheduledExecutorService.class.getName()+ " target instances.";" is 139.,47
temp,org.apache.shiro.concurrent,SubjectAwareScheduledExecutorService,setTargetExecutorService,Long Statement,The length of the statement "String msg="The " + getClass().getName() + " implementation only accepts "+ ScheduledExecutorService.class.getName()+ " target instances.";" is 139.,57
temp,org.apache.shiro.concurrent,SubjectAwareScheduledExecutorService,schedule,Long Identifier,The length of the field targetScheduledExecutorService is 30.,67
temp,org.apache.shiro.concurrent,SubjectAwareScheduledExecutorService,schedule,Long Identifier,The length of the field targetScheduledExecutorService is 30.,72
temp,org.apache.shiro.concurrent,SubjectAwareScheduledExecutorService,scheduleAtFixedRate,Long Identifier,The length of the field targetScheduledExecutorService is 30.,77
temp,org.apache.shiro.concurrent,SubjectAwareScheduledExecutorService,scheduleWithFixedDelay,Long Identifier,The length of the field targetScheduledExecutorService is 30.,82
temp,org.apache.shiro.jndi,JndiLocator,convertJndiName,Complex Conditional,The conditional expression isResourceRef() && !jndiName.startsWith(CONTAINER_PREFIX) && jndiName.indexOf(':') == -1 is complex.,161
temp,org.apache.shiro.jndi,JndiTemplate,lookup,Long Statement,The length of the statement "String msg="Jndi object acquired under name '" + name + "' is of type ["+ jndiObject.getClass().getName()+ "] and not assignable to the required type ["+ requiredType.getName()+ "].";" is 183.,149
temp,org.apache.shiro.mgt,AbstractRememberMeManager,isRememberMe,Long Statement,The length of the statement "return token != null && (token instanceof RememberMeAuthenticationToken) && ((RememberMeAuthenticationToken)token).isRememberMe();" is 130.,252
temp,org.apache.shiro.mgt,AbstractRememberMeManager,onSuccessfulLogin,Long Statement,The length of the statement "log.debug("AuthenticationToken did not indicate RememberMe is requested. " + "RememberMe functionality will not be executed for corresponding account.");" is 153.,270
temp,org.apache.shiro.mgt,AbstractRememberMeManager,onRememberedPrincipalFailure,Long Statement,The length of the statement "String message="There was a failure while trying to retrieve remembered principals. This could be due to a " + "configuration problem or corrupted principals. This could also be due to a recently " + "changed encryption key` if you are using a shiro.ini file` this property would be "+ "'securityManager.rememberMeManager.cipherKey' see: http://shiro.apache.org/web.html#Web-RememberMeServices. "+ "The remembered identity will be forgotten and not used for this request.";" is 473.,424
temp,org.apache.shiro.mgt,CachingSecurityManager,applyEventBusToCacheManager,Complex Conditional,The conditional expression this.eventBus != null && this.cacheManager != null && this.cacheManager instanceof EventBusAware is complex.,122
temp,org.apache.shiro.mgt,DefaultSecurityManager,rememberMeSuccessfulLogin,Long Statement,The length of the statement "String msg="Delegate RememberMeManager instance of type [" + rmm.getClass().getName() + "] threw an exception during onSuccessfulLogin. RememberMe services will not be "+ "performed for account ["+ info+ "].";" is 209.,207
temp,org.apache.shiro.mgt,DefaultSecurityManager,rememberMeSuccessfulLogin,Long Statement,The length of the statement "log.trace("This " + getClass().getName() + " instance does not have a "+ "["+ RememberMeManager.class.getName()+ "] instance configured. RememberMe services "+ "will not be performed for account ["+ info+ "].");" is 211.,207
temp,org.apache.shiro.mgt,DefaultSecurityManager,rememberMeFailedLogin,Long Statement,The length of the statement "String msg="Delegate RememberMeManager instance of type [" + rmm.getClass().getName() + "] threw an exception during onFailedLogin for AuthenticationToken ["+ token+ "].";" is 171.,229
temp,org.apache.shiro.mgt,DefaultSecurityManager,rememberMeLogout,Long Statement,The length of the statement "String msg="Delegate RememberMeManager instance of type [" + rmm.getClass().getName() + "] threw an exception during onLogout for subject with principals ["+ (subject != null ? subject.getPrincipals() : null)+ "]";" is 214.,245
temp,org.apache.shiro.mgt,DefaultSecurityManager,resolveSession,Long Statement,The length of the statement "log.debug("Resolved SubjectContext context session is invalid. Ignoring and creating an anonymous " + "(session-less) Subject instance."`e);" is 140.,425
temp,org.apache.shiro.mgt,DefaultSecurityManager,resolvePrincipals,Long Statement,The length of the statement "log.debug("Found remembered PrincipalCollection. Adding to the context to be used " + "for subject construction by the SubjectFactory.");" is 137.,478
temp,org.apache.shiro.mgt,DefaultSecurityManager,getRememberedIdentity,Long Statement,The length of the statement "String msg="Delegate RememberMeManager instance of type [" + rmm.getClass().getName() + "] threw an exception during getRememberedPrincipals().";" is 145.,609
temp,org.apache.shiro.mgt,DefaultSubjectDAO,save,Long Statement,The length of the statement "log.trace("Session storage of subject state for Subject [{}] has been disabled: identity and " + "authentication state are expected to be initialized on every request or invocation."`subject);" is 192.,134
temp,org.apache.shiro.mgt,DefaultSubjectDAO,mergePrincipals,Complex Method,Cyclomatic complexity of the method is 8,173
temp,org.apache.shiro.mgt,DefaultSubjectDAO,mergePrincipals,Long Statement,The length of the statement "PrincipalCollection existingPrincipals=(PrincipalCollection)session.getAttribute(DefaultSubjectContext.PRINCIPALS_SESSION_KEY);" is 127.,173
temp,org.apache.shiro.mgt,DefaultSubjectFactory,newSubjectInstance,Long Parameter List,The method has 5 parameters. ,50
temp,org.apache.shiro.mgt,RealmSecurityManager,applyCacheManagerToRealms,Complex Conditional,The conditional expression cacheManager != null && realms != null && !realms.isEmpty() is complex.,100
temp,org.apache.shiro.mgt,RealmSecurityManager,applyEventBusToRealms,Complex Conditional,The conditional expression eventBus != null && realms != null && !realms.isEmpty() is complex.,124
temp,org.apache.shiro.mgt,DefaultSecurityManagerTest,testAutoCreateSessionAfterInvalidation,Empty catch clause,The method has an empty catch block.,88
temp,org.apache.shiro.mgt,DefaultSecurityManagerTest,testAutoCreateSessionAfterInvalidation,Empty catch clause,The method has an empty catch block.,88
temp,org.apache.shiro.mgt,DefaultSecurityManagerTest,testAutoCreateSessionAfterInvalidation,Magic Number,The method contains a magic number: 50,88
temp,org.apache.shiro.mgt,DefaultSecurityManagerTest,testAutoCreateSessionAfterInvalidation,Magic Number,The method contains a magic number: 150,88
temp,org.apache.shiro,SecurityUtils,getSecurityManager,Long Statement,The length of the statement "String msg="No SecurityManager accessible to the calling code` either bound to the " + ThreadContext.class.getName() + " or as a vm static singleton. This is an invalid application "+ "configuration.";" is 201.,98
temp,org.apache.shiro.realm.activedirectory,ActiveDirectoryRealm,getRoleNamesForUser,Complex Method,Cyclomatic complexity of the method is 8,158
temp,org.apache.shiro.realm,AuthenticatingRealm,AuthenticatingRealm,Long Identifier,The length of the field DEFAULT_AUTHENTICATION_CACHE_SUFFIX is 35.,161
temp,org.apache.shiro.realm,AuthenticatingRealm,setName,Long Identifier,The length of the field DEFAULT_AUTHENTICATION_CACHE_SUFFIX is 35.,343
temp,org.apache.shiro.realm,AuthenticatingRealm,assertCredentialsMatch,Long Statement,The length of the statement "throw new AuthenticationException("A CredentialsMatcher must be configured in order to verify " + "credentials during authentication. If you do not wish for credentials to be examined` you " + "can configure an " + AllowAllCredentialsMatcher.class.getName() + " instance.");" is 274.,589
temp,org.apache.shiro.realm,AuthorizingRealm,AuthorizingRealm,Long Identifier,The length of the field DEFAULT_AUTHORIZATION_CACHE_SUFFIX is 34.,103
temp,org.apache.shiro.realm,AuthorizingRealm,setName,Long Identifier,The length of the field DEFAULT_AUTHORIZATION_CACHE_SUFFIX is 34.,122
temp,org.apache.shiro.realm,AuthorizingRealm,getAuthorizationCacheLazy,Long Statement,The length of the statement "log.debug("CacheManager [" + cacheManager + "] has been configured. Building "+ "authorization cache named ["+ cacheName+ "]");" is 127.,230
temp,org.apache.shiro.realm,AuthorizingRealm,getAuthorizationInfo,Complex Method,Cyclomatic complexity of the method is 10,266
temp,org.apache.shiro.realm,AuthorizingRealmTest,testRealmWithEmptyOrNullPermissions,Magic Number,The method contains a magic number: 4,231
temp,org.apache.shiro.realm,AuthorizingRealmTest,buildAuthenticationInfo,Magic Number,The method contains a magic number: 3,293
temp,org.apache.shiro.realm,AllowAllRealm,buildAuthenticationInfo,Magic Number,The method contains a magic number: 3,293
temp,org.apache.shiro.realm.jdbc,JdbcRealm,setSaltStyle,Long Identifier,The length of the field DEFAULT_SALTED_AUTHENTICATION_QUERY is 35.,195
temp,org.apache.shiro.realm.jdbc,JdbcRealm,doGetAuthenticationInfo,Complex Method,Cyclomatic complexity of the method is 10,222
temp,org.apache.shiro.realm.jdbc,JdbcRealm,getPasswordForUser,Long Statement,The length of the statement "throw new AuthenticationException("More than one user row found for user [" + username + "]. Usernames must be unique.");" is 121.,286
temp,org.apache.shiro.realm.jdbc,JdbcRealm,getPasswordForUser,Magic Number,The method contains a magic number: 2,286
temp,org.apache.shiro.realm.jdbc,JdbcRealm,getPasswordForUser,Magic Number,The method contains a magic number: 2,286
temp,org.apache.shiro.realm.jdbc,JdbcRealm,getPasswordForUser,Missing default,The following switch statement is missing a default case: switch (saltStyle) {,286
temp,org.apache.shiro.realm.jdbc,JDBCRealmTest,setup,Long Statement,The length of the statement "config.setSectionProperty("main"`"myRealmCredentialsMatcher"`"org.apache.shiro.authc.credential.Sha256CredentialsMatcher");" is 123.,66
temp,org.apache.shiro.realm.jdbc,JDBCRealmTest,testUnSaltedWrongPassword,Empty catch clause,The method has an empty catch block.,106
temp,org.apache.shiro.realm.jdbc,JDBCRealmTest,testUnSaltedMultipleRows,Empty catch clause,The method has an empty catch block.,123
temp,org.apache.shiro.realm.jdbc,JDBCRealmTest,testSaltColumnWrongPassword,Empty catch clause,The method has an empty catch block.,172
temp,org.apache.shiro.realm.jdbc,JDBCRealmTest,testBase64SaltColumnWrongPassword,Empty catch clause,The method has an empty catch block.,190
temp,org.apache.shiro.realm.jdbc,JDBCRealmTest,testExternalWrongPassword,Empty catch clause,The method has an empty catch block.,222
temp,org.apache.shiro.realm.jdbc,JDBCRealmTest,shutDown,Empty catch clause,The method has an empty catch block.,305
temp,org.apache.shiro.realm.jndi,JndiRealmFactory,setJndiNames,Long Statement,The length of the statement "String msg="One or more comma-delimited jndi names must be specified for the " + getClass().getName() + " to locate Realms.";" is 125.,71
temp,org.apache.shiro.realm.ldap,DefaultLdapContextFactory,getLdapContext,Complex Conditional,The conditional expression usePooling && principal != null && principal.equals(systemUsername) is complex.,227
temp,org.apache.shiro.realm.ldap,DefaultLdapContextFactory,getLdapContext,Long Identifier,The length of the field SUN_CONNECTION_POOLING_PROPERTY is 31.,227
