Project Name,Package Name,Type Name,Method Name,LOC,CC,PC,Line no
temp,org.apache.shiro.config.ogdl,CompositeBean,setName,2,1,1,20
temp,org.apache.shiro.config.ogdl,CompositeBean,getStringProp,3,1,0,21
temp,org.apache.shiro.config.ogdl,CompositeBean,setStringProp,2,1,1,22
temp,org.apache.shiro.config.ogdl,CompositeBean,getBooleanProp,3,1,0,23
temp,org.apache.shiro.config.ogdl,CompositeBean,isBooleanProp,3,1,0,24
temp,org.apache.shiro.config.ogdl,CompositeBean,setBooleanProp,2,1,1,25
temp,org.apache.shiro.config.ogdl,CompositeBean,getIntProp,3,1,0,26
temp,org.apache.shiro.config.ogdl,CompositeBean,setIntProp,2,1,1,27
temp,org.apache.shiro.config.ogdl,CompositeBean,getSimpleBean,3,1,0,28
temp,org.apache.shiro.config.ogdl,CompositeBean,setSimpleBean,2,1,1,29
temp,org.apache.shiro.config.ogdl,CompositeBean,getSimpleBeanSet,3,1,0,30
temp,org.apache.shiro.config.ogdl,CompositeBean,setSimpleBeanSet,2,1,1,31
temp,org.apache.shiro.config.ogdl,CompositeBean,getSimpleBeanList,3,1,0,32
temp,org.apache.shiro.config.ogdl,CompositeBean,setSimpleBeanList,2,1,1,33
temp,org.apache.shiro.config.ogdl,CompositeBean,getSimpleBeanCollection,3,1,0,34
temp,org.apache.shiro.config.ogdl,CompositeBean,setSimpleBeanCollection,2,1,1,35
temp,org.apache.shiro.config.ogdl,CompositeBean,getSimpleBeanMap,3,1,0,36
temp,org.apache.shiro.config.ogdl,CompositeBean,setSimpleBeanMap,2,1,1,37
temp,org.apache.shiro.config.ogdl,CompositeBean,getCompositeBeanMap,3,1,0,38
temp,org.apache.shiro.config.ogdl,CompositeBean,setCompositeBeanMap,2,1,1,39
temp,org.apache.shiro.config.ogdl,CompositeBean,getCompositeBeanArray,3,1,0,40
temp,org.apache.shiro.config.ogdl,CompositeBean,setCompositeBeanArray,2,1,1,41
temp,org.apache.shiro.config.ogdl,DefaultInterpolatorTest,getMetaClass,3,1,0,15
temp,org.apache.shiro.config.ogdl,DefaultInterpolatorTest,setMetaClass,2,1,1,16
temp,org.apache.shiro.config.ogdl,DefaultInterpolatorTest,testBasicOperation,2,1,0,17
temp,org.apache.shiro.config.ogdl,InitializableBean,InitializableBean,2,1,0,13
temp,org.apache.shiro.config.ogdl,InitializableBean,getMetaClass,3,1,0,15
temp,org.apache.shiro.config.ogdl,InitializableBean,setMetaClass,2,1,1,16
temp,org.apache.shiro.config.ogdl,InitializableBean,init,2,1,0,17
temp,org.apache.shiro.config.ogdl,InitializableBean,isInitialized,3,1,0,18
temp,org.apache.shiro.config.ogdl,RecordingBeanListener,getMetaClass,3,1,0,14
temp,org.apache.shiro.config.ogdl,RecordingBeanListener,setMetaClass,2,1,1,15
temp,org.apache.shiro.config.ogdl,RecordingBeanListener,onUnhandledBeanEvent,2,1,1,16
temp,org.apache.shiro.config.ogdl,RecordingBeanListener,onInstantiatedBeanEvent,2,1,1,17
temp,org.apache.shiro.config.ogdl,RecordingBeanListener,onConfiguredBeanEvent,2,1,1,18
temp,org.apache.shiro.config.ogdl,RecordingBeanListener,onInitializedBeanEvent,2,1,1,19
temp,org.apache.shiro.config.ogdl,RecordingBeanListener,onDestroyedBeanEvent,2,1,1,20
temp,org.apache.shiro.config.ogdl,RecordingBeanListener,getInstantiatedEvents,3,1,0,21
temp,org.apache.shiro.config.ogdl,RecordingBeanListener,getConfiguredEvents,3,1,0,22
temp,org.apache.shiro.config.ogdl,RecordingBeanListener,getInitializedEvents,3,1,0,23
temp,org.apache.shiro.config.ogdl,RecordingBeanListener,getDestroyedEvents,3,1,0,24
temp,org.apache.shiro.config.ogdl,RecordingBeanListener,getUnhandledEvents,3,1,0,25
temp,org.apache.shiro.config.ogdl,ReflectionBuilderTest,getMetaClass,3,1,0,15
temp,org.apache.shiro.config.ogdl,ReflectionBuilderTest,setMetaClass,2,1,1,16
temp,org.apache.shiro.config.ogdl,ReflectionBuilderTest,testStandardPropertyAssignment,2,1,0,17
temp,org.apache.shiro.config.ogdl,ReflectionBuilderTest,testMapEntryAssignment,2,1,0,18
temp,org.apache.shiro.config.ogdl,ReflectionBuilderTest,testArrayEntryAssignment,2,1,0,19
temp,org.apache.shiro.config.ogdl,ReflectionBuilderTest,testNestedPathAssignment,2,1,0,20
temp,org.apache.shiro.config.ogdl,ReflectionBuilderTest,testNestedMapAssignmentWithPeriodDelimitedKeys,2,1,0,21
temp,org.apache.shiro.config.ogdl,ReflectionBuilderTest,testSimpleConfig,2,1,0,22
temp,org.apache.shiro.config.ogdl,ReflectionBuilderTest,testWithConfiguredNullValue,2,1,0,23
temp,org.apache.shiro.config.ogdl,ReflectionBuilderTest,testWithConfiguredNullLiteralValue,2,1,0,24
temp,org.apache.shiro.config.ogdl,ReflectionBuilderTest,testWithConfiguredEmptyStringValue,2,1,0,25
temp,org.apache.shiro.config.ogdl,ReflectionBuilderTest,testWithConfiguredEmptyStringLiteralValue,2,1,0,26
temp,org.apache.shiro.config.ogdl,ReflectionBuilderTest,testSimpleConfigWithDollarSignStringValue,2,1,0,27
temp,org.apache.shiro.config.ogdl,ReflectionBuilderTest,testObjectReferenceConfig,2,1,0,28
temp,org.apache.shiro.config.ogdl,ReflectionBuilderTest,testObjectReferenceConfigWithTypeMismatch,2,1,0,29
temp,org.apache.shiro.config.ogdl,ReflectionBuilderTest,testObjectReferenceConfigWithInvalidReference,2,1,0,30
temp,org.apache.shiro.config.ogdl,ReflectionBuilderTest,testSetProperty,2,1,0,31
temp,org.apache.shiro.config.ogdl,ReflectionBuilderTest,testSetPropertyWithReferencedSet,2,1,0,32
temp,org.apache.shiro.config.ogdl,ReflectionBuilderTest,testListProperty,2,1,0,33
temp,org.apache.shiro.config.ogdl,ReflectionBuilderTest,testListPropertyWithReferencedList,2,1,0,34
temp,org.apache.shiro.config.ogdl,ReflectionBuilderTest,testCollectionProperty,2,1,0,35
temp,org.apache.shiro.config.ogdl,ReflectionBuilderTest,testCollectionPropertyWithReferencedCollection,2,1,0,36
temp,org.apache.shiro.config.ogdl,ReflectionBuilderTest,testByteArrayHexProperty,2,1,0,37
temp,org.apache.shiro.config.ogdl,ReflectionBuilderTest,testByteArrayBase64Property,2,1,0,38
temp,org.apache.shiro.config.ogdl,ReflectionBuilderTest,testMapProperty,2,1,0,39
temp,org.apache.shiro.config.ogdl,ReflectionBuilderTest,testMapPropertyWithReferencedMap,2,1,0,40
temp,org.apache.shiro.config.ogdl,ReflectionBuilderTest,testNestedListProperty,2,1,0,41
temp,org.apache.shiro.config.ogdl,ReflectionBuilderTest,testInitializable,2,1,0,42
temp,org.apache.shiro.config.ogdl,ReflectionBuilderTest,testFactoryInstantiation,2,1,0,43
temp,org.apache.shiro.config.ogdl,ReflectionBuilderTest,testBeanListeners,2,1,0,44
temp,org.apache.shiro.config.ogdl,ReflectionBuilderTest,testEnum,2,1,0,45
temp,org.apache.shiro.config.ogdl,ReflectionBuilderTest,testSimpleInterpolation,2,1,0,46
temp,org.apache.shiro.config.ogdl,ReflectionBuilderTest,testInterpolationForMapKeysAndLists,2,1,0,47
temp,org.apache.shiro.config.ogdl,ReflectionBuilderTest,testNotMultipleInitialization,2,1,0,48
temp,org.apache.shiro.config.ogdl,ReflectionBuilderTest,testNotMultipleInitializationWithNullFirst,2,1,0,49
temp,org.apache.shiro.config.ogdl,ReflectionBuilderTest,assertInstantiatedEvents,2,1,3,50
temp,org.apache.shiro.config.ogdl,ReflectionBuilderTest,assertConfiguredEvents,2,1,3,51
temp,org.apache.shiro.config.ogdl,ReflectionBuilderTest,assertInitializedEvents,2,1,3,52
temp,org.apache.shiro.config.ogdl,ReflectionBuilderTest,assertDestroyedEvents,2,1,3,53
temp,org.apache.shiro.config.ogdl,ReflectionBuilderTest,checkType,2,1,4,54
temp,org.apache.shiro.config.ogdl,SimpleBean,SimpleBean,2,1,0,13
temp,org.apache.shiro.config.ogdl,SimpleBean,SimpleBean,2,1,1,15
temp,org.apache.shiro.config.ogdl,SimpleBean,getMetaClass,3,1,0,17
temp,org.apache.shiro.config.ogdl,SimpleBean,setMetaClass,2,1,1,18
temp,org.apache.shiro.config.ogdl,SimpleBean,getName,3,1,0,19
temp,org.apache.shiro.config.ogdl,SimpleBean,setName,2,1,1,20
temp,org.apache.shiro.config.ogdl,SimpleBean,getStringProp,3,1,0,21
temp,org.apache.shiro.config.ogdl,SimpleBean,setStringProp,2,1,1,22
temp,org.apache.shiro.config.ogdl,SimpleBean,getIntProp,3,1,0,23
temp,org.apache.shiro.config.ogdl,SimpleBean,setIntProp,2,1,1,24
temp,org.apache.shiro.config.ogdl,SimpleBean,getByteArrayProp,3,1,0,25
temp,org.apache.shiro.config.ogdl,SimpleBean,setByteArrayProp,2,1,1,26
temp,org.apache.shiro.config.ogdl,SimpleBean,getSimpleBeans,3,1,0,27
temp,org.apache.shiro.config.ogdl,SimpleBean,setSimpleBeans,2,1,1,28
temp,org.apache.shiro.config.ogdl,SimpleBean,getStringList,3,1,0,29
temp,org.apache.shiro.config.ogdl,SimpleBean,setStringList,2,1,1,30
temp,org.apache.shiro.config.ogdl,SimpleBean,getMapProp,3,1,0,31
temp,org.apache.shiro.config.ogdl,SimpleBean,setMapProp,2,1,1,32
temp,org.apache.shiro.config.ogdl,SimpleBean,getSimpleEnum,3,1,0,33
temp,org.apache.shiro.config.ogdl,SimpleBean,setSimpleEnum,2,1,1,34
temp,org.apache.shiro.config.ogdl,SimpleBeanFactory,getMetaClass,3,1,0,13
temp,org.apache.shiro.config.ogdl,SimpleBeanFactory,setMetaClass,2,1,1,14
temp,org.apache.shiro.config.ogdl,SimpleBeanFactory,getFactoryInt,3,1,0,15
temp,org.apache.shiro.config.ogdl,SimpleBeanFactory,setFactoryInt,2,1,1,16
temp,org.apache.shiro.config.ogdl,SimpleBeanFactory,getFactoryString,3,1,0,17
temp,org.apache.shiro.config.ogdl,SimpleBeanFactory,setFactoryString,2,1,1,18
temp,org.apache.shiro.config.ogdl,SimpleBeanFactory,getInstance,3,1,0,19
temp,org.apache.shiro.config.ogdl.event,BeanEventTest,getMetaClass,3,1,0,15
temp,org.apache.shiro.config.ogdl.event,BeanEventTest,setMetaClass,2,1,1,16
temp,org.apache.shiro.config.ogdl.event,BeanEventTest,testDefault,2,1,0,17
temp,org.apache.shiro.config.ogdl.event,BeanEventTest,MyBeanEvent,3,1,3,22
temp,org.apache.shiro.config.ogdl.event,BeanEventTest,getMetaClass,3,1,0,26
temp,org.apache.shiro.config.ogdl.event,BeanEventTest,setMetaClass,2,1,1,27
temp,org.apache.shiro.config.ogdl.event,MyBeanEvent,MyBeanEvent,3,1,3,22
temp,org.apache.shiro.config.ogdl.event,MyBeanEvent,getMetaClass,3,1,0,26
temp,org.apache.shiro.config.ogdl.event,MyBeanEvent,setMetaClass,2,1,1,27
temp,org.apache.shiro.config.ogdl.event,LoggingBeanEventListenerTest,getMetaClass,3,1,0,13
temp,org.apache.shiro.config.ogdl.event,LoggingBeanEventListenerTest,setMetaClass,2,1,1,14
temp,org.apache.shiro.config.ogdl.event,LoggingBeanEventListenerTest,testMisnamedBeanEventClass,2,1,0,15
temp,org.apache.shiro.config.ogdl.event,LoggingBeanEventListenerTest,MisnamedBean,3,1,3,20
temp,org.apache.shiro.config.ogdl.event,LoggingBeanEventListenerTest,getMetaClass,3,1,0,24
temp,org.apache.shiro.config.ogdl.event,LoggingBeanEventListenerTest,setMetaClass,2,1,1,25
temp,org.apache.shiro.config.ogdl.event,MisnamedBean,MisnamedBean,3,1,3,20
temp,org.apache.shiro.config.ogdl.event,MisnamedBean,getMetaClass,3,1,0,24
temp,org.apache.shiro.config.ogdl.event,MisnamedBean,setMetaClass,2,1,1,25
temp,org.apache.shiro.authc.credential,DefaultPasswordServiceTest,getMetaClass,3,1,0,15
temp,org.apache.shiro.authc.credential,DefaultPasswordServiceTest,setMetaClass,2,1,1,16
temp,org.apache.shiro.authc.credential,DefaultPasswordServiceTest,testEncryptPasswordWithNullArgument,2,1,0,17
temp,org.apache.shiro.authc.credential,DefaultPasswordServiceTest,testHashPasswordWithNullArgument,2,1,0,18
temp,org.apache.shiro.authc.credential,DefaultPasswordServiceTest,testHashFormatWarned,2,1,0,19
temp,org.apache.shiro.authc.credential,DefaultPasswordServiceTest,testPasswordsMatchWithNullOrEmpty,2,1,0,20
temp,org.apache.shiro.authc.credential,DefaultPasswordServiceTest,testCustomHashFormatFactory,2,1,0,21
temp,org.apache.shiro.authc.credential,PasswordMatcherTest,getMetaClass,3,1,0,15
temp,org.apache.shiro.authc.credential,PasswordMatcherTest,setMetaClass,2,1,1,16
temp,org.apache.shiro.authc.credential,PasswordMatcherTest,testMissingPasswordService,2,1,0,17
temp,org.apache.shiro.authc.credential,PasswordMatcherTest,testStringPasswordComparison,2,1,0,18
temp,org.apache.shiro.authc.credential,PasswordMatcherTest,testHashComparisonWithoutHashedPasswordService,2,1,0,19
temp,org.apache.shiro.authc.credential,PasswordMatcherTest,testHashComparison,2,1,0,20
temp,org.apache.shiro.authc.credential,PasswordMatcherTest,testCharArrayComparison,2,1,0,21
temp,org.apache.shiro.authc.credential,PasswordMatcherTest,testUnexpectedSavedCredentialsType,2,1,0,22
temp,org.apache.shiro.authc.credential,PasswordMatcherTest,testBCryptPassword,2,1,0,23
temp,org.apache.shiro.authc.credential,PasswordMatcherTest,testArgon2Password,2,1,0,24
temp,org.apache.shiro.authc.pam,ModularRealmAuthenticatorTest,getMetaClass,3,1,0,16
temp,org.apache.shiro.authc.pam,ModularRealmAuthenticatorTest,setMetaClass,2,1,1,17
temp,org.apache.shiro.authc.pam,ModularRealmAuthenticatorTest,testNewInstance,2,1,0,18
temp,org.apache.shiro.authc.pam,ModularRealmAuthenticatorTest,testDoAuthenticateNoRealms,2,1,0,19
temp,org.apache.shiro.authc.pam,ModularRealmAuthenticatorTest,testSingleRealmAuthenticationSuccess,2,1,0,20
temp,org.apache.shiro.authc.pam,ModularRealmAuthenticatorTest,testSingleRealmAuthenticationWithUnsupportedToken,2,1,0,21
temp,org.apache.shiro.authc.pam,ModularRealmAuthenticatorTest,testSingleRealmAuthenticationWithNullAuthenticationInfo,2,1,0,22
temp,org.apache.shiro.authc.pam,ModularRealmAuthenticatorTest,testMultiRealmAuthenticationSuccess,2,1,0,23
temp,org.apache.shiro.authc.pam,ModularRealmAuthenticatorTest,testMultiRealmAuthenticationWithAuthenticationException,2,1,0,24
temp,org.apache.shiro.authc.pam,ModularRealmAuthenticatorTest,testOnLogout,2,1,0,25
temp,org.apache.shiro.lang.codec,H64Test,getMetaClass,3,1,0,14
temp,org.apache.shiro.lang.codec,H64Test,setMetaClass,2,1,1,15
temp,org.apache.shiro.lang.codec,H64Test,testDefault,2,1,0,16
temp,org.apache.shiro.mgt,DefaultSubjectDAOTest,getMetaClass,3,1,0,15
temp,org.apache.shiro.mgt,DefaultSubjectDAOTest,setMetaClass,2,1,1,16
temp,org.apache.shiro.mgt,DefaultSubjectDAOTest,testIsSessionStorageEnabledDefault,2,1,0,17
temp,org.apache.shiro.mgt,DefaultSubjectDAOTest,testIsSessionStorageEnabledDefaultSubject,2,1,0,18
temp,org.apache.shiro.mgt,DefaultSubjectDAOTest,testCustomSessionStorageEvaluator,2,1,0,19
temp,org.apache.shiro.mgt,DefaultSubjectDAOTest,testDeleteWithoutSession,2,1,0,20
temp,org.apache.shiro.mgt,DefaultSubjectDAOTest,testDeleteWithSession,2,1,0,21
temp,org.apache.shiro.mgt,DefaultSubjectDAOTest,testSaveWhenSessionStorageIsDisabled,2,1,0,22
temp,org.apache.shiro.mgt,DefaultSubjectDAOTest,testSaveWithoutSessionOrPrincipalsOrAuthentication,2,1,0,23
temp,org.apache.shiro.mgt,DefaultSubjectDAOTest,testMergePrincipalsWithDelegatingSubject,2,1,0,24
temp,org.apache.shiro.mgt,DefaultSubjectDAOTest,testMergePrincipalsWithSubjectPrincipalsButWithoutSession,2,1,0,25
temp,org.apache.shiro.mgt,DefaultSubjectDAOTest,testMergePrincipalsWithoutSubjectPrincipalsOrSessionPrincipals,2,1,0,26
temp,org.apache.shiro.mgt,DefaultSubjectDAOTest,testMergePrincipalsWithoutSubjectPrincipalsButWithSessionPrincipals,2,1,0,27
temp,org.apache.shiro.mgt,DefaultSubjectDAOTest,testMergePrincipalsWithSubjectPrincipalsButWithDifferentSessionPrincipals,2,1,0,28
temp,org.apache.shiro.mgt,DefaultSubjectDAOTest,testMergeAuthcWithSubjectAuthcButWithoutSession,2,1,0,29
temp,org.apache.shiro.mgt,DefaultSubjectDAOTest,testMergeAuthcWithoutSubjectAuthcOrSessionAuthc,2,1,0,30
temp,org.apache.shiro.mgt,DefaultSubjectDAOTest,testMergeAuthcWithoutSubjectAuthcButWithSessionAuthc,2,1,0,31
temp,org.apache.shiro.mgt,DefaultSubjectDAOTest,testMergeAuthcWithSubjectAuthcButWithoutSessionAuthc,2,1,0,32
temp,org.apache.shiro.mgt,DefaultSubjectDAOTest,testMergeAuthcWithSubjectAuthcButWithDifferentSessionAuthc,2,1,0,33
temp,org.apache.shiro.realm,AuthenticatingRealmIntegrationTest,getMetaClass,3,1,0,14
temp,org.apache.shiro.realm,AuthenticatingRealmIntegrationTest,setMetaClass,2,1,1,15
temp,org.apache.shiro.realm,AuthenticatingRealmIntegrationTest,testShiro354,2,1,0,16
temp,org.apache.shiro.realm,AuthenticatingRealmTest,getMetaClass,3,1,0,16
temp,org.apache.shiro.realm,AuthenticatingRealmTest,setMetaClass,2,1,1,17
temp,org.apache.shiro.realm,AuthenticatingRealmTest,testSetName,2,1,0,18
temp,org.apache.shiro.realm,AuthenticatingRealmTest,testSupports,2,1,0,19
temp,org.apache.shiro.realm,AuthenticatingRealmTest,testSupportsWithCustomAuthenticationTokenClass,2,1,0,20
temp,org.apache.shiro.realm,AuthenticatingRealmTest,testNewInstanceWithCacheManager,2,1,0,21
temp,org.apache.shiro.realm,AuthenticatingRealmTest,testNewInstanceWithCredentialsMatcher,2,1,0,22
temp,org.apache.shiro.realm,AuthenticatingRealmTest,testSetCache,2,1,0,23
temp,org.apache.shiro.realm,AuthenticatingRealmTest,testGetAuthenticationInfo,2,1,0,24
temp,org.apache.shiro.realm,AuthenticatingRealmTest,testGetAuthenticationInfoWithNullReturnValue,2,1,0,25
temp,org.apache.shiro.realm,AuthenticatingRealmTest,testAuthenticationCachingEnabledWithCacheMiss,2,1,0,26
temp,org.apache.shiro.realm,AuthenticatingRealmTest,testAuthenticationCachingEnabledWithCacheHit,2,1,0,27
temp,org.apache.shiro.realm,AuthenticatingRealmTest,testLogoutWithAuthenticationCachingEnabled,2,1,0,28
temp,org.apache.shiro.realm,AuthenticatingRealmTest,testAssertCredentialsMatchWithNullCredentialsMatcher,2,1,0,29
temp,org.apache.shiro.realm,AuthenticatingRealmTest,testAssertCredentialsMatchFailure,2,1,0,30
temp,org.apache.shiro.realm,AuthenticatingRealmTest,TestAuthenticatingRealm,3,1,0,35
temp,org.apache.shiro.realm,AuthenticatingRealmTest,TestAuthenticatingRealm,3,1,1,39
temp,org.apache.shiro.realm,AuthenticatingRealmTest,TestAuthenticatingRealm,3,1,1,43
temp,org.apache.shiro.realm,AuthenticatingRealmTest,TestAuthenticatingRealm,3,1,2,47
temp,org.apache.shiro.realm,AuthenticatingRealmTest,getMetaClass,3,1,0,51
temp,org.apache.shiro.realm,AuthenticatingRealmTest,setMetaClass,2,1,1,52
temp,org.apache.shiro.realm,AuthenticatingRealmTest,getInfo,3,1,0,53
temp,org.apache.shiro.realm,AuthenticatingRealmTest,setInfo,2,1,1,54
temp,org.apache.shiro.realm,AuthenticatingRealmTest,doGetAuthenticationInfo,3,1,1,55
temp,org.apache.shiro.realm,AuthenticatingRealmTest,getMetaClass,3,1,0,61
temp,org.apache.shiro.realm,AuthenticatingRealmTest,setMetaClass,2,1,1,62
temp,org.apache.shiro.realm,AuthenticatingRealmTest,doGetAuthenticationInfo,3,1,1,63
temp,org.apache.shiro.realm,TestAuthenticatingRealm,TestAuthenticatingRealm,3,1,0,35
temp,org.apache.shiro.realm,TestAuthenticatingRealm,TestAuthenticatingRealm,3,1,1,39
temp,org.apache.shiro.realm,TestAuthenticatingRealm,TestAuthenticatingRealm,3,1,1,43
temp,org.apache.shiro.realm,TestAuthenticatingRealm,TestAuthenticatingRealm,3,1,2,47
temp,org.apache.shiro.realm,TestAuthenticatingRealm,getMetaClass,3,1,0,51
temp,org.apache.shiro.realm,TestAuthenticatingRealm,setMetaClass,2,1,1,52
temp,org.apache.shiro.realm,TestAuthenticatingRealm,getInfo,3,1,0,53
temp,org.apache.shiro.realm,TestAuthenticatingRealm,setInfo,2,1,1,54
temp,org.apache.shiro.realm,TestAuthenticatingRealm,doGetAuthenticationInfo,3,1,1,55
temp,org.apache.shiro.realm,NoLookupAuthenticatingRealm,getMetaClass,3,1,0,61
temp,org.apache.shiro.realm,NoLookupAuthenticatingRealm,setMetaClass,2,1,1,62
temp,org.apache.shiro.realm,NoLookupAuthenticatingRealm,doGetAuthenticationInfo,3,1,1,63
temp,org.apache.shiro.realm,CachingRealmTest,getMetaClass,3,1,0,15
temp,org.apache.shiro.realm,CachingRealmTest,setMetaClass,2,1,1,16
temp,org.apache.shiro.realm,CachingRealmTest,testCachingEnabled,2,1,0,17
temp,org.apache.shiro.realm,CachingRealmTest,testSetName,2,1,0,18
temp,org.apache.shiro.realm,CachingRealmTest,testNewInstanceWithCacheManager,2,1,0,19
temp,org.apache.shiro.realm,CachingRealmTest,testOnLogout,2,1,0,20
temp,org.apache.shiro.realm,CachingRealmTest,testGetAvailablePrincipalWithRealmPrincipals,2,1,0,21
temp,org.apache.shiro.realm,CachingRealmTest,testGetAvailablePrincipalWithoutRealmPrincipals,2,1,0,22
temp,org.apache.shiro.realm,CachingRealmTest,getMetaClass,3,1,0,27
temp,org.apache.shiro.realm,CachingRealmTest,setMetaClass,2,1,1,28
temp,org.apache.shiro.realm,CachingRealmTest,getInfo,3,1,0,29
temp,org.apache.shiro.realm,CachingRealmTest,setInfo,2,1,1,30
temp,org.apache.shiro.realm,CachingRealmTest,getTemplateMethodCalled,3,1,0,31
temp,org.apache.shiro.realm,CachingRealmTest,isTemplateMethodCalled,3,1,0,32
temp,org.apache.shiro.realm,CachingRealmTest,setTemplateMethodCalled,2,1,1,33
temp,org.apache.shiro.realm,CachingRealmTest,getDoClearCacheCalled,3,1,0,34
temp,org.apache.shiro.realm,CachingRealmTest,isDoClearCacheCalled,3,1,0,35
temp,org.apache.shiro.realm,CachingRealmTest,setDoClearCacheCalled,2,1,1,36
temp,org.apache.shiro.realm,CachingRealmTest,supports,3,1,1,37
temp,org.apache.shiro.realm,CachingRealmTest,getAuthenticationInfo,3,1,1,38
temp,org.apache.shiro.realm,CachingRealmTest,afterCacheManagerSet,2,1,0,39
temp,org.apache.shiro.realm,CachingRealmTest,doClearCache,2,1,1,40
temp,org.apache.shiro.realm,TestCachingRealm,getMetaClass,3,1,0,27
temp,org.apache.shiro.realm,TestCachingRealm,setMetaClass,2,1,1,28
temp,org.apache.shiro.realm,TestCachingRealm,getInfo,3,1,0,29
temp,org.apache.shiro.realm,TestCachingRealm,setInfo,2,1,1,30
temp,org.apache.shiro.realm,TestCachingRealm,getTemplateMethodCalled,3,1,0,31
temp,org.apache.shiro.realm,TestCachingRealm,isTemplateMethodCalled,3,1,0,32
temp,org.apache.shiro.realm,TestCachingRealm,setTemplateMethodCalled,2,1,1,33
temp,org.apache.shiro.realm,TestCachingRealm,getDoClearCacheCalled,3,1,0,34
temp,org.apache.shiro.realm,TestCachingRealm,isDoClearCacheCalled,3,1,0,35
temp,org.apache.shiro.realm,TestCachingRealm,setDoClearCacheCalled,2,1,1,36
temp,org.apache.shiro.realm,TestCachingRealm,supports,3,1,1,37
temp,org.apache.shiro.realm,TestCachingRealm,getAuthenticationInfo,3,1,1,38
temp,org.apache.shiro.realm,TestCachingRealm,afterCacheManagerSet,2,1,0,39
temp,org.apache.shiro.realm,TestCachingRealm,doClearCache,2,1,1,40
temp,org.apache.shiro.realm,TestAuthenticatingRealm,getMetaClass,3,1,0,13
temp,org.apache.shiro.realm,TestAuthenticatingRealm,setMetaClass,2,1,1,14
temp,org.apache.shiro.realm,TestAuthenticatingRealm,getAuthenticationInfoCount,3,1,0,15
temp,org.apache.shiro.realm,TestAuthenticatingRealm,setAuthenticationInfoCount,2,1,1,16
temp,org.apache.shiro.realm,TestAuthenticatingRealm,doGetAuthenticationInfo,3,1,1,17
